url,tertile,fd_level,n_words,n_users,vocab_entropy,modal_share,mean_pair_sim
images/FD12/FD_12_36.png,Low,FD12,26,12,4.623516641218015,0.07692307692307693,0.25645947471261027
images/FD12/FD_12_36.png,Mid,FD12,20,10,4.1219280948873624,0.1,0.31063705603281655
images/FD12/FD_12_36.png,High,FD12,25,11,4.563856189774725,0.08,0.2633712666730086
images/FD12/FD_12_37.png,Low,FD12,24,10,4.418295834054489,0.08333333333333333,0.24331879263122877
images/FD12/FD_12_37.png,Mid,FD12,32,11,5.0,0.03125,0.2648828884338339
images/FD12/FD_12_37.png,High,FD12,19,11,4.037401197654112,0.10526315789473684,0.25781379039088886
images/FD12/FD_12_38.png,Low,FD12,19,9,4.037401197654112,0.10526315789473684,0.26876372973124185
images/FD12/FD_12_38.png,Mid,FD12,29,14,4.720049960644812,0.06896551724137931,0.26449728205800055
images/FD12/FD_12_38.png,High,FD12,15,10,3.906890595608518,0.06666666666666667,0.2744483276704947
images/FD12/FD_12_39.png,Low,FD12,29,12,4.789015477886191,0.06896551724137931,0.2896542276938756
images/FD12/FD_12_39.png,Mid,FD12,10,6,3.121928094887362,0.2,0.3229807459314664
images/FD12/FD_12_39.png,High,FD12,17,10,4.087462841250339,0.058823529411764705,0.29370494519670803
images/FD12/FD_12_4.png,Low,FD12,12,9,3.584962500721156,0.08333333333333333,0.3325124389429887
images/FD12/FD_12_4.png,Mid,FD12,20,12,3.9841837197791894,0.15,0.3677710452675819
images/FD12/FD_12_4.png,High,FD12,22,13,3.879664004902594,0.18181818181818182,0.30637308858335016
images/FD12/FD_12_40.png,Low,FD12,31,14,4.825164052322361,0.06451612903225806,0.27016451026002564
images/FD12/FD_12_40.png,Mid,FD12,31,14,4.8008128425751515,0.0967741935483871,0.2582786692430576
images/FD12/FD_12_40.png,High,FD12,19,10,4.247927513443585,0.05263157894736842,0.25918104654798907
images/FD12/FD_12_41.png,Low,FD12,31,10,4.954196310386877,0.03225806451612903,0.2616630283370614
images/FD12/FD_12_41.png,Mid,FD12,25,15,4.483856189774723,0.08,0.23393355975548427
