image_url,fd_level,n_trials,n_pareidolia,mean_n_words,unique_first,pareidolia_rate,word_diversity,agreement,mean,std,skewness,kurtosis,spectral_slope,spectral_residual,power_low,power_mid,power_high,edge_mean,edge_std,local_contrast_mean,local_contrast_std,n_components,largest_component,mean_component_size,component_size_std,pixel_entropy,lr_symmetry,tb_symmetry,grad_symmetry_lr,coarse_symmetry_lr,fourier_symmetry_lr
stimuli/FD14/FD_14_21.png,FD14,36,31,1.3888888888888888,28,0.8611111111111112,0.7777777777777778,0.06451612903225806,0.43752384185791016,0.4960813740343459,0.25187866915464713,-1.9365571360248837,2.5587643087535787,0.19688726156236966,0.9998913270048784,8.187236567398007e-05,2.6800629447789343e-05,0.08256126112873889,0.531304324406915,0.05245744554285551,0.13363949269678402,162,0.2592439651489258,0.0027007644559130257,0.022088077412231472,0.6853203426388674,0.22053585745376883,0.21965308841007153,0.9999996868549166,0.22621352994545535,0.6060571560426595
stimuli/FD16/FD_16_16.png,FD16,36,31,1.25,28,0.8611111111111112,0.7777777777777778,0.0967741935483871,0.5360250473022461,0.49870050728555604,-0.14447567939455958,-1.9791267780634803,2.299243166418268,0.18340812563153408,0.9995783652972454,0.00030696178913506325,0.00011467291361985717,0.22262015330163687,0.8325588240878908,0.10796859452593527,0.17460258583754215,947,0.4306974411010742,0.0005660243371723824,0.014190524045222305,0.6905494667702858,0.2332335170994434,0.1571515765616418,0.9999773467152516,0.24067883457183933,0.721784336167187
stimuli/FD12/FD_12_70.png,FD12,43,37,1.9534883720930232,30,0.8604651162790697,0.6976744186046512,0.13513513513513514,0.40383148193359375,0.49066446389861096,0.39199300190721653,-1.8463414864557672,2.7045597205145673,0.195563830369265,0.9999724450901134,2.1221418545248517e-05,6.333491341263551e-06,0.030920308291263087,0.3331860271316886,0.02289857522980115,0.09279891948143491,7,0.3484020233154297,0.057690211704799106,0.11990618235193272,0.6745347923571761,0.24999703273921206,0.5582019180361769,0.9999987842970323,0.25330831073045756,0.8911699674860453
stimuli/FD14/FD_14_28.png,FD14,43,37,1.6046511627906976,29,0.8604651162790697,0.6744186046511628,0.13513513513513514,0.45455265045166016,0.497930254572898,0.1825450417240566,-1.9666773077419626,2.5535296863684325,0.18907146054327553,0.999897076594218,7.749236190010335e-05,2.5431043882145582e-05,0.08606408601794316,0.5425410450812879,0.05384221240994118,0.1356201280054843,124,0.14367389678955078,0.0036657471810617754,0.02026587628046121,0.6890106950311217,0.2287454217412646,0.31540911610460637,0.9999978653073637,0.23424464276698498,0.7688951806786437
stimuli/FD12/FD_12_35.png,FD12,50,43,1.48,33,0.86,0.66,0.16279069767441862,0.4411449432373047,0.49652399971548195,0.23706832618935086,-1.9437986087177788,2.706113498345824,0.1975814040484241,0.9999729382552907,2.079449685807999e-05,6.2672478512503964e-06,0.03150158145135263,0.33657201555555133,0.02305720340179268,0.09267017125152668,12,0.4375753402709961,0.036762078603108726,0.12085069523193245,0.6862034022235415,0.7371576232733567,0.12222961939409696,0.9999994822312055,0.7392326858811924,0.6504110847221882
stimuli/FD12/FD_12_58.png,FD12,42,36,1.6904761904761905,28,0.8571428571428571,0.6666666666666666,0.1388888888888889,0.37360477447509766,0.4837605264637753,0.522552869076915,-1.726938499019484,2.7021935610954784,0.19537405253023138,0.9999673457353204,2.4974149708940444e-05,7.680114970644808e-06,0.03380828573793482,0.34776250000145076,0.024902305207276675,0.09619552765000822,24,0.33245372772216797,0.015566865603129068,0.0664102734624022,0.6608465111551418,0.22536693965429955,0.34750885610394366,0.999999263687206,0.22707286051423373,0.8633570078951469
stimuli/FD12/FD_12_96.png,FD12,49,42,1.6938775510204083,37,0.8571428571428571,0.7551020408163265,0.07142857142857142,0.49886417388916016,0.49999870989738154,0.004543316166047476,-1.9999793582782153,2.7270569842294763,0.2016824307361764,0.9999702943087642,2.2788915143492242e-05,6.916776092537199e-06,0.03270810367373769,0.34284189072245286,0.025078507987614497,0.09662133501222482,8,0.2524585723876953,0.06235802173614502,0.10800399473309018,0.6931447450185972,0.38674236208697355,0.4434290843423004,0.9999983034030907,0.392009250413157,0.5102059820046747
stimuli/FD12/FD_12_34.png,FD12,55,47,1.8363636363636364,37,0.8545454545454545,0.6727272727272727,0.0851063829787234,0.4240694046020508,0.4942009152991452,0.30728634062519955,-1.905575104865173,2.6931420387018528,0.19893794220503566,0.999974034060045,1.987663331183744e-05,6.0893066432514146e-06,0.031214856155091203,0.3340847315470631,0.022839469587150354,0.09228556338505314,12,0.4238595962524414,0.0353391170501709,0.11714333542653503,0.6815716800602383,0.5068295116080798,0.33150225710610315,0.9999992413679271,0.5101363051716333,0.6638411783920939
stimuli/FD16/FD_16_12.png,FD16,55,47,1.690909090909091,41,0.8545454545454545,0.7454545454545455,0.1276595744680851,0.32175445556640625,0.4671493614354747,0.763120145924526,-1.4176476428841338,2.294421966429354,0.18274214185419602,0.9994587456871712,0.0003934881987110284,0.00014776611411789888,0.21701951853600376,0.823057814213128,0.10557003277975925,0.17248166312380475,1171,0.20116329193115234,0.000274768962908972,0.006052412941119397,0.628184995742697,0.1046595089880381,0.08377077537246196,0.9999784500357545,0.11186605736979888,0.7338161839372871
stimuli/FD12/FD_12_25.png,FD12,48,41,1.7916666666666667,38,0.8541666666666666,0.7916666666666666,0.04878048780487805,0.35482311248779297,0.47845968621428075,0.6068510752113344,-1.6317317725148492,2.721605314992232,0.1941767114351695,0.9999725078838088,2.1175527095863582e-05,6.31658909523905e-06,0.02971111454699793,0.3273660790631847,0.02241803788368294,0.09182604945146247,9,0.3521566390991211,0.03942479027642144,0.11056812636317645,0.6503814607135702,0.4953004927677752,0.5108704062610897,0.9999995959174082,0.4988729567394585,0.8468557949640301
stimuli/FD12/FD_12_94.png,FD12,41,35,1.829268292682927,25,0.8536585365853658,0.6097560975609756,0.11428571428571428,0.512141227722168,0.49985256885345547,-0.048579235073322284,-1.9976400579196916,2.6878973843801646,0.19461009527514903,0.9999740977673792,1.982592547822772e-05,6.076307142589596e-06,0.030989847898867783,0.33274993790068275,0.022366716470099964,0.09150701803860552,21,0.3150339126586914,0.024387677510579426,0.07107914255118875,0.6928524774239024,0.615130261182654,0.7818593743054508,0.9999949747164804,0.6178752142397166,0.776884408332304
stimuli/FD16/FD_16_31.png,FD16,47,40,1.872340425531915,34,0.851063829787234,0.723404255319149,0.075,0.5506954193115234,0.4974233352596446,-0.20383209117063808,-1.9584524786090045,2.252767306783409,0.20075152465403706,0.9996412186610817,0.0002568041055631093,0.00010197723335509911,0.214019656921704,0.8105836960166367,0.10109952933428334,0.16863435577217514,1089,0.5084896087646484,0.000505689090276881,0.015412092746456918,0.6879984310557243,0.15795537995544812,0.09894562550190387,0.999987781341325,0.16198822794759665,0.6594999971453581
stimuli/FD14/FD_14_4.png,FD14,47,40,1.6595744680851063,33,0.851063829787234,0.7021276595744681,0.075,0.4646749496459961,0.4987505797665674,0.14165417259479604,-1.9799340953864843,2.604911937633359,0.19260677096256584,0.9999054397023351,7.178037069250087e-05,2.277992697221795e-05,0.08257288685942193,0.5354328535588327,0.054978073518168157,0.13710992007334702,74,0.3434333801269531,0.00627939121143238,0.04040872784397063,0.6906495265143681,-0.006375741804189192,0.18730245518655012,0.9999997187293156,-0.004367103093654328,0.6633226496630102
stimuli/FD12/FD_12_79.png,FD12,40,34,1.8,28,0.85,0.7,0.11764705882352941,0.37183189392089844,0.48329384082987875,0.5303941215514775,-1.7186820758236359,2.6866588050291194,0.18735267838680497,0.9999705913908159,2.2671578513035427e-05,6.737030671170226e-06,0.032863663744955085,0.3433051494664482,0.023629662092153652,0.09375479983762554,16,0.3713798522949219,0.023239493370056152,0.08988947123646288,0.6599235969174639,0.5795616386436646,0.8041136070898152,0.9999945193672641,0.5804535093134315,0.9053197790870973
stimuli/FD16/FD_16_73.png,FD16,46,39,1.826086956521739,32,0.8478260869565217,0.6956521739130435,0.1282051282051282,0.5382928848266602,0.498531498474923,-0.15362272973243773,-1.976400056909554,2.247729838109921,0.1939210695983977,0.9996712646859802,0.00023636409546961158,9.237121855019025e-05,0.21625031028669958,0.8143408158957269,0.10105587637393552,0.16948996141994183,1155,0.3504915237426758,0.0004660544457373681,0.011103927005732248,0.6902117615476921,0.31640260600553255,0.3594148399022181,0.9999883680256518,0.32888562495371937,0.7978026407623575
stimuli/FD16/FD_16_70.png,FD16,46,39,1.4565217391304348,30,0.8478260869565217,0.6521739130434783,0.10256410256410256,0.38768768310546875,0.48722268366095434,0.46103073876045536,-1.7874506579179867,2.2410325109466,0.19285923299645363,0.9996567171677861,0.0002456191391329862,9.766369308080262e-05,0.21541311455891726,0.8128773486048526,0.09949014493210288,0.1696464494105641,1257,0.17981719970703125,0.0003084229778086466,0.005921159439351584,0.6677026585085053,0.49882338665832393,0.45279506102727163,0.9999912545669015,0.5187910456210179,0.6512224843636079
stimuli/FD14/FD_14_56.png,FD14,46,39,1.826086956521739,26,0.8478260869565217,0.5652173913043478,0.15384615384615385,0.46129417419433594,0.4984996078721643,0.15528929288782853,-1.9758852355143985,2.5577105653687755,0.18876629596820202,0.9999027143479652,7.346185724255919e-05,2.3823794792154148e-05,0.08527025900890983,0.5406733549715665,0.05384505866186069,0.13534151525092436,113,0.4427766799926758,0.004082249329153415,0.04145909932790645,0.6901480435751165,0.43719160762663556,0.36016872448996423,0.9999920661954879,0.4415172300047094,0.8308749474152781
stimuli/FD12/FD_12_43.png,FD12,52,44,1.6923076923076923,32,0.8461538461538461,0.6153846153846154,0.09090909090909091,0.6686525344848633,0.4706976976912379,-0.7166065834275391,-1.4864750045883095,2.6977937952725077,0.19167018127917543,0.9999698588224486,2.311188264365043e-05,7.02929490773689e-06,0.031554623943713986,0.33647069284458886,0.02309293795665844,0.09296772475752804,3,0.3596353530883789,0.2228841781616211,0.1589482081364659,0.6351289325520473,0.4884186398987142,0.5493044276934405,0.9999949541079233,0.4910563862360563,0.8928337859832735
